Score1	Score2	Pearson
Squared-chord Distance	Additive Symmetric Chi Squared	0.108758343262968
Squared-chord Distance	Battacharya Distance	0.0734313067098829
Squared-chord Distance	Generalized Ochai Index	0.529482918286832
Squared-chord Distance	Gower Distance	0.411206345067626
Squared-chord Distance	Improved Square Root Cosine Similarity	-0.568864038966589
Squared-chord Distance	Intersection Similarity	-0.292418728060157
Squared-chord Distance	J Divergence	0.946262350523704
Squared-chord Distance	Jensen Shannon Index	0.997371301242248
Squared-chord Distance	K Divergence	0.561030327693018
Squared-chord Distance	VW6	0.478108727946601
Squared-chord Distance	VW5	0.108596395250259
Squared-chord Distance	VW4	0.987416968449049
Squared-chord Distance	VW3	0.108758343262968
Squared-chord Distance	VW2	0.0545891230099775
Squared-chord Distance	VW1	0.114989292749532
Squared-chord Distance	Taneja Divergence	0.93999562157405
Squared-chord Distance	Symmetric Chi Squared Distance	0.114989292749531
Squared-chord Distance	Squared Chi Squared Distance	0.992681792995211
Squared-chord Distance	Square Root Cosine Correlation	-0.699596689678891
Squared-chord Distance	Sorensen Distance	0.536821854394335
Squared-chord Distance	Minokowski 3 Distance	0.691976323538165
Squared-chord Distance	Minokowski 4 Distance	0.603403179917587
Squared-chord Distance	Kumar Johnson Divergence	0.060989287775581
Squared-chord Distance	Kumar Hassebrook Similarity	-0.512038347469343
Squared-chord Distance	Kullback Leibler Divergence	0.543417938323918
Squared-chord Distance	Soergel Distance	0.53639973444225
Harmonic mean Distance	Spectral Similarity Score	0.809518668523068
Harmonic mean Distance	Weighted Cosine Correlation	0.736252605105242
Harmonic mean Distance	Cosine Correlation	0.809518668523068
Harmonic mean Distance	Stein Scott Similarity	0.675727842915869
Harmonic mean Distance	Stein Scott Similarity Nist	0.777133135929965
Harmonic mean Distance	Pearson Correlation	0.794668440471762
Harmonic mean Distance	Spearman Correlation	0.714496155657353
Harmonic mean Distance	Kendall Tau Correlation	0.718785493274076
Harmonic mean Distance	Euclidean Distance	-0.451492223461973
Harmonic mean Distance	Manhattan Distance	-0.0914686709136138
Harmonic mean Distance	Jaccard Distance	-0.777459751244178
Harmonic mean Distance	DWT Correlation	0.829430376808794
Harmonic mean Distance	DFT Correlation	0.836147026794862
Harmonic mean Distance	Chebyshev Distance	-0.513927785821037
Harmonic mean Distance	Squared Euclidean Distance	-0.399897012910661
Harmonic mean Distance	Fidelity Similarity	0.98926575940534
Harmonic mean Distance	Matusita Distance	-0.308215149600427
Harmonic mean Distance	Squared-chord Distance	-0.264406753564327
Harmonic mean Distance	Harmonic mean Distance	1
Harmonic mean Distance	Pearson Chi Squared Distance	-0.101507559871938
Harmonic mean Distance	Neyman Chi Squared Distance	-0.341410899780732
Harmonic mean Distance	Probabilistic symmetric X2 Distance	-0.199143751514843
Harmonic mean Distance	Topsoe Distance	-0.228755310812385
Harmonic mean Distance	Chernoff Distance	-0.826670364750575
Harmonic mean Distance	Ruzicka Distance	-0.861453816905474
Harmonic mean Distance	Roberts Distance	-0.855498748450608
Harmonic mean Distance	Motyka Distance	0.881924716970033
Harmonic mean Distance	Canberra Distance	0.265358920510201
Harmonic mean Distance	Canberra Metric	-0.767522980082192
Harmonic mean Distance	Kulczynski 1 Distance	-0.111457323832158
Harmonic mean Distance	Lorentzian Distance	-0.0388623139494607
Harmonic mean Distance	Clark Distance	0.23241084238628
Harmonic mean Distance	Hellinger Distance	-0.308215149600416
Harmonic mean Distance	Whittaker index of association Distance	0.00982976383139789
Harmonic mean Distance	Spectral Contrast Angle	-0.800397853914856
Harmonic mean Distance	Wave Hedges Distance	0.292373875584674
Harmonic mean Distance	Dice Similarity	0.808053079710436
Harmonic mean Distance	Inner Product Distance	-0.910929488851247
Harmonic mean Distance	Divergence Distance	0.224580499892681
Harmonic mean Distance	Jensen Differences Distance	-0.228755310812385
Harmonic mean Distance	Kumar Johnson Distance	-0.0783264341644947
Harmonic mean Distance	Avg (L1, L8) Distance	-0.118190958668973
Harmonic mean Distance	Vicis Wave Hadges Distance	-0.0665927112694077
Harmonic mean Distance	Vicis-Symmetric X2 1 Distance	-0.0634216084201706
Harmonic mean Distance	Vicis-Symmetric X2 2 Distance	-0.101623224204423
Harmonic mean Distance	Vicis-Symmetric X2 3 Distance	-0.168957673319602
Harmonic mean Distance	Max Symmetric Chi Squared Distance	-0.101507552849364
Harmonic mean Distance	Min Symmetric Chi Squared Distance	-0.342177336078511
Harmonic mean Distance	Additive Symmetric Chi Squared	-0.101623224204423
Harmonic mean Distance	Battacharya Distance	-0.560294510183611
Harmonic mean Distance	Generalized Ochai Index	-0.875913841458264
Harmonic mean Distance	Gower Distance	-0.456716970456065
Harmonic mean Distance	Improved Square Root Cosine Similarity	0.315942824293668
Harmonic mean Distance	Intersection Similarity	0.991475276442661
Harmonic mean Distance	J Divergence	-0.370159437630178
Harmonic mean Distance	Jensen Shannon Index	-0.228755310812385
Harmonic mean Distance	K Divergence	-0.104831845446668
Harmonic mean Distance	VW6	-0.342177336078511
Harmonic mean Distance	VW5	-0.101507552849364
Harmonic mean Distance	VW4	-0.168957673319602
Harmonic mean Distance	VW3	-0.101623224204423
Harmonic mean Distance	VW2	-0.0634216084201706
Harmonic mean Distance	VW1	-0.0665927112694077
Harmonic mean Distance	Taneja Divergence	-0.37562409056285
Harmonic mean Distance	Symmetric Chi Squared Distance	-0.066592711269408
Harmonic mean Distance	Squared Chi Squared Distance	-0.199143751514843
Harmonic mean Distance	Square Root Cosine Correlation	0.54440700126308
Harmonic mean Distance	Sorensen Distance	-0.881924716970032
Harmonic mean Distance	Minokowski 3 Distance	-0.561155930959213
Harmonic mean Distance	Minokowski 4 Distance	-0.591810195180067
Harmonic mean Distance	Kumar Johnson Divergence	-0.0783264341644947
Harmonic mean Distance	Kumar Hassebrook Similarity	0.777459751244179
Harmonic mean Distance	Kullback Leibler Divergence	-0.198112424943429
Harmonic mean Distance	Soergel Distance	-0.861453816905474
Pearson Chi Squared Distance	Spectral Similarity Score	-0.153849318324879
Pearson Chi Squared Distance	Weighted Cosine Correlation	-0.0727612783143077
Pearson Chi Squared Distance	Cosine Correlation	-0.153849318324879
Pearson Chi Squared Distance	Stein Scott Similarity	-0.0547424166809823
Pearson Chi Squared Distance	Stein Scott Similarity Nist	-0.0786971348765771
Pearson Chi Squared Distance	Pearson Correlation	-0.125657118202914
Pearson Chi Squared Distance	Spearman Correlation	-0.079499465278752
Pearson Chi Squared Distance	Kendall Tau Correlation	-0.0722940860082488
Pearson Chi Squared Distance	Euclidean Distance	0.142532827957125
Pearson Chi Squared Distance	Manhattan Distance	0.0950651581857255
Pearson Chi Squared Distance	Jaccard Distance	0.14953345385871
Pearson Chi Squared Distance	DWT Correlation	-0.10942581349034
Pearson Chi Squared Distance	DFT Correlation	-0.136427552720025
Pearson Chi Squared Distance	Chebyshev Distance	0.109394869274674
Pearson Chi Squared Distance	Squared Euclidean Distance	0.139468863537819
Pearson Chi Squared Distance	Fidelity Similarity	-0.093543140704326
Pearson Chi Squared Distance	Matusita Distance	0.111435609290964
Pearson Chi Squared Distance	Squared-chord Distance	0.108596372036284
Pearson Chi Squared Distance	Harmonic mean Distance	-0.101507559871938
Pearson Chi Squared Distance	Pearson Chi Squared Distance	1
Pearson Chi Squared Distance	Neyman Chi Squared Distance	0.0274378041027062
Pearson Chi Squared Distance	Probabilistic symmetric X2 Distance	0.104135387008582
Pearson Chi Squared Distance	Topsoe Distance	0.106768304613148
Pearson Chi Squared Distance	Chernoff Distance	0.0137633187826859
Pearson Chi Squared Distance	Ruzicka Distance	0.128875538668377
Pearson Chi Squared Distance	Roberts Distance	0.130376308115697
Pearson Chi Squared Distance	Motyka Distance	-0.133091371302963
Pearson Chi Squared Distance	Canberra Distance	0.201895325167871
Pearson Chi Squared Distance	Canberra Metric	0.0231189488902469
Pearson Chi Squared Distance	Kulczynski 1 Distance	0.00101779158680221
Pearson Chi Squared Distance	Lorentzian Distance	0.0859883953139713
Pearson Chi Squared Distance	Clark Distance	0.197846427989904
Pearson Chi Squared Distance	Hellinger Distance	0.111435609290971
Pearson Chi Squared Distance	Whittaker index of association Distance	0.25336214745083
Pearson Chi Squared Distance	Spectral Contrast Angle	0.151280949111796
Pearson Chi Squared Distance	Wave Hedges Distance	0.201451175608411
Pearson Chi Squared Distance	Dice Similarity	-0.155698348618876
Pearson Chi Squared Distance	Inner Product Distance	0.138790711784475
Pearson Chi Squared Distance	Divergence Distance	0.201468616511557
Pearson Chi Squared Distance	Jensen Differences Distance	0.106768304613148
Pearson Chi Squared Distance	Kumar Johnson Distance	0.972930569338206
Pearson Chi Squared Distance	Avg (L1, L8) Distance	0.0992052198975711
Pearson Chi Squared Distance	Vicis Wave Hadges Distance	0.952789547475063
Pearson Chi Squared Distance	Vicis-Symmetric X2 1 Distance	0.939592657894468
Pearson Chi Squared Distance	Vicis-Symmetric X2 2 Distance	0.999999941702898
Pearson Chi Squared Distance	Vicis-Symmetric X2 3 Distance	0.101495917873023
Pearson Chi Squared Distance	Max Symmetric Chi Squared Distance	0.999999999738491
Pearson Chi Squared Distance	Min Symmetric Chi Squared Distance	0.0285741953494188
Pearson Chi Squared Distance	Additive Symmetric Chi Squared	0.999999941702898
Pearson Chi Squared Distance	Battacharya Distance	0.0501585968383821
Pearson Chi Squared Distance	Generalized Ochai Index	0.126473797329581
Pearson Chi Squared Distance	Gower Distance	-0.104459809971596
Pearson Chi Squared Distance	Improved Square Root Cosine Similarity	-0.127888096625549
Pearson Chi Squared Distance	Intersection Similarity	-0.105362379129048
Pearson Chi Squared Distance	J Divergence	0.154023852797568
Pearson Chi Squared Distance	Jensen Shannon Index	0.106768304613148
Pearson Chi Squared Distance	K Divergence	-0.0669608431517772
Pearson Chi Squared Distance	VW6	0.0285741953494188
Pearson Chi Squared Distance	VW5	0.999999999738491
Pearson Chi Squared Distance	VW4	0.101495917873023
Pearson Chi Squared Distance	VW3	0.999999941702898
Pearson Chi Squared Distance	VW2	0.939592657894468
Pearson Chi Squared Distance	VW1	0.952789547475063
Pearson Chi Squared Distance	Taneja Divergence	0.155729592924137
Pearson Chi Squared Distance	Symmetric Chi Squared Distance	0.952789547475064
Pearson Chi Squared Distance	Squared Chi Squared Distance	0.104135387008581
Pearson Chi Squared Distance	Square Root Cosine Correlation	-0.114496863803571
Pearson Chi Squared Distance	Sorensen Distance	0.133091371302963
Pearson Chi Squared Distance	Minokowski 3 Distance	0.15404356495851
Pearson Chi Squared Distance	Minokowski 4 Distance	0.151999528323865
Pearson Chi Squared Distance	Kumar Johnson Divergence	0.972930569338206
Pearson Chi Squared Distance	Kumar Hassebrook Similarity	-0.14953345385871
Pearson Chi Squared Distance	Kullback Leibler Divergence	-0.0317488264049334
Pearson Chi Squared Distance	Soergel Distance	0.128875538668377
Neyman Chi Squared Distance	Spectral Similarity Score	-0.465610995921443
Neyman Chi Squared Distance	Weighted Cosine Correlation	-0.40574088599695
Neyman Chi Squared Distance	Cosine Correlation	-0.465610995921443
Neyman Chi Squared Distance	Stein Scott Similarity	-0.399192934803897
Neyman Chi Squared Distance	Stein Scott Similarity Nist	-0.449282633399998
Neyman Chi Squared Distance	Pearson Correlation	-0.494075009808199
Neyman Chi Squared Distance	Spearman Correlation	-0.459479337716599
Neyman Chi Squared Distance	Kendall Tau Correlation	-0.452762495347778
Neyman Chi Squared Distance	Euclidean Distance	0.543869049770593
Neyman Chi Squared Distance	Manhattan Distance	0.406649353402697
Neyman Chi Squared Distance	Jaccard Distance	0.446246786799204
Neyman Chi Squared Distance	DWT Correlation	-0.469806720058701
Neyman Chi Squared Distance	DFT Correlation	-0.482370119434933
Neyman Chi Squared Distance	Chebyshev Distance	0.313894043741946
Neyman Chi Squared Distance	Squared Euclidean Distance	0.550331244156476
Neyman Chi Squared Distance	Fidelity Similarity	-0.333971437241527
Neyman Chi Squared Distance	Matusita Distance	0.488170171447245
Neyman Chi Squared Distance	Squared-chord Distance	0.47717048345169
Neyman Chi Squared Distance	Harmonic mean Distance	-0.341410899780732
Neyman Chi Squared Distance	Pearson Chi Squared Distance	0.0274378041027062
Neyman Chi Squared Distance	Neyman Chi Squared Distance	1
Neyman Chi Squared Distance	Probabilistic symmetric X2 Distance	0.44316599511713
Neyman Chi Squared Distance	Topsoe Distance	0.457318207108344
Neyman Chi Squared Distance	Chernoff Distance	0.268813297487725
Neyman Chi Squared Distance	Ruzicka Distance	0.424591633207259
Neyman Chi Squared Distance	Roberts Distance	0.428426463241341
Neyman Chi Squared Distance	Motyka Distance	-0.444621057297251
Neyman Chi Squared Distance	Canberra Distance	-0.0544507067212909
Neyman Chi Squared Distance	Canberra Metric	0.230967079227883
Neyman Chi Squared Distance	Kulczynski 1 Distance	0.0626238275582814
Neyman Chi Squared Distance	Lorentzian Distance	0.37197592571295
Neyman Chi Squared Distance	Clark Distance	-0.0429004184963059
Neyman Chi Squared Distance	Hellinger Distance	0.488170171447242
Neyman Chi Squared Distance	Whittaker index of association Distance	0.0643837738380721
Neyman Chi Squared Distance	Spectral Contrast Angle	0.457699199730938
Neyman Chi Squared Distance	Wave Hedges Distance	-0.0611186130694351
Neyman Chi Squared Distance	Dice Similarity	-0.46564942669552
Neyman Chi Squared Distance	Inner Product Distance	0.390530960479293
Neyman Chi Squared Distance	Divergence Distance	-0.0446509576176392
Neyman Chi Squared Distance	Jensen Differences Distance	0.457318207108344
Neyman Chi Squared Distance	Kumar Johnson Distance	0.0295146191246878
Neyman Chi Squared Distance	Avg (L1, L8) Distance	0.415787236542464
Neyman Chi Squared Distance	Vicis Wave Hadges Distance	0.00613010037777155
Neyman Chi Squared Distance	Vicis-Symmetric X2 1 Distance	0.0282247556524232
Neyman Chi Squared Distance	Vicis-Symmetric X2 2 Distance	0.027779132623178
Neyman Chi Squared Distance	Vicis-Symmetric X2 3 Distance	0.431813538367848
Neyman Chi Squared Distance	Max Symmetric Chi Squared Distance	0.0274392143541033
Neyman Chi Squared Distance	Min Symmetric Chi Squared Distance	0.997755715187784
Neyman Chi Squared Distance	Additive Symmetric Chi Squared	0.027779132623178
Neyman Chi Squared Distance	Battacharya Distance	0.274283479860258
Neyman Chi Squared Distance	Generalized Ochai Index	0.454151034520472
Neyman Chi Squared Distance	Gower Distance	0.44124256668944
Neyman Chi Squared Distance	Improved Square Root Cosine Similarity	-0.423387578030392
Neyman Chi Squared Distance	Intersection Similarity	-0.345972198649093
Neyman Chi Squared Distance	J Divergence	0.484135232017843
Neyman Chi Squared Distance	Jensen Shannon Index	0.457318207108343
Neyman Chi Squared Distance	K Divergence	0.624975297972017
Neyman Chi Squared Distance	VW6	0.997755715187784
Neyman Chi Squared Distance	VW5	0.0274392143541033
Neyman Chi Squared Distance	VW4	0.431813538367848
Neyman Chi Squared Distance	VW3	0.027779132623178
Neyman Chi Squared Distance	VW2	0.0282247556524232
Neyman Chi Squared Distance	VW1	0.00613010037777155
Neyman Chi Squared Distance	Taneja Divergence	0.483526820536126
Neyman Chi Squared Distance	Symmetric Chi Squared Distance	0.00613010037777162
Neyman Chi Squared Distance	Squared Chi Squared Distance	0.443165995117131
Neyman Chi Squared Distance	Square Root Cosine Correlation	-0.525479212754618
Neyman Chi Squared Distance	Sorensen Distance	0.444621057297251
