Score1	Score2	Pearson
Vicis Wave Hadges Distance	Motyka Distance	-0.0358521745396318
Vicis Wave Hadges Distance	Canberra Distance	0.340529082495225
Vicis Wave Hadges Distance	Canberra Metric	-0.0643437587161135
Vicis Wave Hadges Distance	Kulczynski 1 Distance	-0.023576644048369
Vicis Wave Hadges Distance	Lorentzian Distance	0.0423110869671059
Vicis Wave Hadges Distance	Clark Distance	0.322946681622194
Vicis Wave Hadges Distance	Hellinger Distance	0.0394072365458565
Vicis Wave Hadges Distance	Whittaker index of association Distance	0.360765348135963
Vicis Wave Hadges Distance	Spectral Contrast Angle	0.0877335160806846
Vicis Wave Hadges Distance	Wave Hedges Distance	0.343833262005372
Vicis Wave Hadges Distance	Dice Similarity	-0.083983682029587
Vicis Wave Hadges Distance	Inner Product Distance	0.101355245109693
Vicis Wave Hadges Distance	Divergence Distance	0.333957649783177
Vicis Wave Hadges Distance	Jensen Differences Distance	0.0354915530614001
Vicis Wave Hadges Distance	Kumar Johnson Distance	0.652656499587094
Vicis Wave Hadges Distance	Avg (L1, L8) Distance	0.023959727340735
Vicis Wave Hadges Distance	Vicis Wave Hadges Distance	1
Vicis Wave Hadges Distance	Vicis-Symmetric X2 1 Distance	0.667321049842741
Vicis Wave Hadges Distance	Vicis-Symmetric X2 2 Distance	0.797352076298547
Vicis Wave Hadges Distance	Vicis-Symmetric X2 3 Distance	0.0362153469233093
Vicis Wave Hadges Distance	Max Symmetric Chi Squared Distance	0.797322021273497
Vicis Wave Hadges Distance	Min Symmetric Chi Squared Distance	0.029907824280419
Vicis Wave Hadges Distance	Additive Symmetric Chi Squared	0.797352076298547
Vicis Wave Hadges Distance	Battacharya Distance	-0.0266266563106905
Vicis Wave Hadges Distance	Generalized Ochai Index	0.0358521745414036
Vicis Wave Hadges Distance	Gower Distance	-0.199212142052307
Vicis Wave Hadges Distance	Improved Square Root Cosine Similarity	-0.14404021378375
Vicis Wave Hadges Distance	Intersection Similarity	-0.0358521745409079
Vicis Wave Hadges Distance	J Divergence	0.0511933998726819
Vicis Wave Hadges Distance	Jensen Shannon Index	0.0354915530614001
Vicis Wave Hadges Distance	K Divergence	0.0186383312556258
Vicis Wave Hadges Distance	VW6	0.029907824280419
Vicis Wave Hadges Distance	VW5	0.797322021273497
Vicis Wave Hadges Distance	VW4	0.0362153469233093
Vicis Wave Hadges Distance	VW3	0.797352076298547
Vicis Wave Hadges Distance	VW2	0.667321049842741
Vicis Wave Hadges Distance	VW1	1
Vicis Wave Hadges Distance	Taneja Divergence	0.0516158813712054
Vicis Wave Hadges Distance	Symmetric Chi Squared Distance	0.999999999976449
Vicis Wave Hadges Distance	Squared Chi Squared Distance	0.0361621007118064
Vicis Wave Hadges Distance	Square Root Cosine Correlation	-0.0329707573506417
Vicis Wave Hadges Distance	Sorensen Distance	0.0358521745414036
Vicis Wave Hadges Distance	Minokowski 3 Distance	-0.00541946495004166
Vicis Wave Hadges Distance	Minokowski 4 Distance	-0.00582317831805936
Vicis Wave Hadges Distance	Kumar Johnson Divergence	0.652656499587094
Vicis Wave Hadges Distance	Kumar Hassebrook Similarity	-0.0874617846071896
Vicis Wave Hadges Distance	Kullback Leibler Divergence	0.0758824629564258
Vicis Wave Hadges Distance	Soergel Distance	0.0422459018182789
Vicis-Symmetric X2 1 Distance	Spectral Similarity Score	-0.0403576890793744
Vicis-Symmetric X2 1 Distance	Weighted Cosine Correlation	-0.00876239912604653
Vicis-Symmetric X2 1 Distance	Cosine Correlation	-0.0403576890793744
Vicis-Symmetric X2 1 Distance	Stein Scott Similarity	-0.0202050510331562
Vicis-Symmetric X2 1 Distance	Stein Scott Similarity Nist	-0.0199834286879546
Vicis-Symmetric X2 1 Distance	Pearson Correlation	-0.0281604224279256
Vicis-Symmetric X2 1 Distance	Spearman Correlation	0.040116484974626
Vicis-Symmetric X2 1 Distance	Kendall Tau Correlation	0.0421781561548975
Vicis-Symmetric X2 1 Distance	Euclidean Distance	0.00387615137182732
Vicis-Symmetric X2 1 Distance	Manhattan Distance	0.00785572652918556
Vicis-Symmetric X2 1 Distance	Jaccard Distance	0.0417388646745938
Vicis-Symmetric X2 1 Distance	DWT Correlation	-0.0239291090182775
Vicis-Symmetric X2 1 Distance	DFT Correlation	-0.0410888130379013
Vicis-Symmetric X2 1 Distance	Chebyshev Distance	0.00953965096207998
Vicis-Symmetric X2 1 Distance	Squared Euclidean Distance	-0.00307881611599481
Vicis-Symmetric X2 1 Distance	Fidelity Similarity	-0.0121190298661172
Vicis-Symmetric X2 1 Distance	Matusita Distance	0.0143172128410768
Vicis-Symmetric X2 1 Distance	Squared-chord Distance	0.0121190298662378
Vicis-Symmetric X2 1 Distance	Harmonic mean Distance	-0.00965076878376871
Vicis-Symmetric X2 1 Distance	Pearson Chi Squared Distance	0.851441727697911
Vicis-Symmetric X2 1 Distance	Neyman Chi Squared Distance	-0.0201000069270234
Vicis-Symmetric X2 1 Distance	Probabilistic symmetric X2 Distance	0.00965076878418905
Vicis-Symmetric X2 1 Distance	Topsoe Distance	0.0107953613724398
Vicis-Symmetric X2 1 Distance	Chernoff Distance	-0.033012142017955
Vicis-Symmetric X2 1 Distance	Ruzicka Distance	0.0104127928500215
Vicis-Symmetric X2 1 Distance	Roberts Distance	0.0064075035297968
Vicis-Symmetric X2 1 Distance	Motyka Distance	-0.00785572652773911
Vicis-Symmetric X2 1 Distance	Canberra Distance	0.160577567936411
Vicis-Symmetric X2 1 Distance	Canberra Metric	-0.00699461195594379
Vicis-Symmetric X2 1 Distance	Kulczynski 1 Distance	-0.00927093843258426
Vicis-Symmetric X2 1 Distance	Lorentzian Distance	0.00917908375222379
Vicis-Symmetric X2 1 Distance	Clark Distance	0.147524745933566
Vicis-Symmetric X2 1 Distance	Hellinger Distance	0.0143172128401332
Vicis-Symmetric X2 1 Distance	Whittaker index of association Distance	0.160563232475168
Vicis-Symmetric X2 1 Distance	Spectral Contrast Angle	0.0409123994837897
Vicis-Symmetric X2 1 Distance	Wave Hedges Distance	0.160222352365519
Vicis-Symmetric X2 1 Distance	Dice Similarity	-0.0405643475184813
Vicis-Symmetric X2 1 Distance	Inner Product Distance	0.0418011636605232
Vicis-Symmetric X2 1 Distance	Divergence Distance	0.160546345624659
Vicis-Symmetric X2 1 Distance	Jensen Differences Distance	0.0107953613715922
Vicis-Symmetric X2 1 Distance	Kumar Johnson Distance	0.945810396117081
Vicis-Symmetric X2 1 Distance	Avg (L1, L8) Distance	0.00956319948504627
Vicis-Symmetric X2 1 Distance	Vicis Wave Hadges Distance	0.667321049842741
Vicis-Symmetric X2 1 Distance	Vicis-Symmetric X2 1 Distance	1
Vicis-Symmetric X2 1 Distance	Vicis-Symmetric X2 2 Distance	0.851421317289003
Vicis-Symmetric X2 1 Distance	Vicis-Symmetric X2 3 Distance	0.00887177920362
Vicis-Symmetric X2 1 Distance	Max Symmetric Chi Squared Distance	0.851442737658634
Vicis-Symmetric X2 1 Distance	Min Symmetric Chi Squared Distance	-0.0199916688213746
Vicis-Symmetric X2 1 Distance	Additive Symmetric Chi Squared	0.851421317289003
Vicis-Symmetric X2 1 Distance	Battacharya Distance	-0.0104654752167598
Vicis-Symmetric X2 1 Distance	Generalized Ochai Index	0.00785572652849535
Vicis-Symmetric X2 1 Distance	Gower Distance	-0.0795584508730064
Vicis-Symmetric X2 1 Distance	Improved Square Root Cosine Similarity	-0.0487639310978706
Vicis-Symmetric X2 1 Distance	Intersection Similarity	-0.00785572652836536
Vicis-Symmetric X2 1 Distance	J Divergence	0.027839217277401
Vicis-Symmetric X2 1 Distance	Jensen Shannon Index	0.0107953613715922
Vicis-Symmetric X2 1 Distance	K Divergence	0.00329065440695723
Vicis-Symmetric X2 1 Distance	VW6	-0.0199916688213746
Vicis-Symmetric X2 1 Distance	VW5	0.851442737658634
Vicis-Symmetric X2 1 Distance	VW4	0.00887177920362
Vicis-Symmetric X2 1 Distance	VW3	0.851421317289003
Vicis-Symmetric X2 1 Distance	VW2	1
Vicis-Symmetric X2 1 Distance	VW1	0.667321049842741
Vicis-Symmetric X2 1 Distance	Taneja Divergence	0.0284109445206279
Vicis-Symmetric X2 1 Distance	Symmetric Chi Squared Distance	0.667321058912395
Vicis-Symmetric X2 1 Distance	Squared Chi Squared Distance	0.00965076878435922
Vicis-Symmetric X2 1 Distance	Square Root Cosine Correlation	-0.0121190298661168
Vicis-Symmetric X2 1 Distance	Sorensen Distance	0.00785572652849535
Vicis-Symmetric X2 1 Distance	Minokowski 3 Distance	0.00632354030785309
Vicis-Symmetric X2 1 Distance	Minokowski 4 Distance	0.00752262239558518
Vicis-Symmetric X2 1 Distance	Kumar Johnson Divergence	0.945810396117081
Vicis-Symmetric X2 1 Distance	Kumar Hassebrook Similarity	-0.0417388646729382
Vicis-Symmetric X2 1 Distance	Kullback Leibler Divergence	0.0377813808283411
Vicis-Symmetric X2 1 Distance	Soergel Distance	0.0104127928500215
Vicis-Symmetric X2 2 Distance	Spectral Similarity Score	-0.116390046224635
Vicis-Symmetric X2 2 Distance	Weighted Cosine Correlation	-0.0625605933293125
Vicis-Symmetric X2 2 Distance	Cosine Correlation	-0.116390046224635
Vicis-Symmetric X2 2 Distance	Stein Scott Similarity	-0.0710363350799264
Vicis-Symmetric X2 2 Distance	Stein Scott Similarity Nist	-0.0814827073160434
Vicis-Symmetric X2 2 Distance	Pearson Correlation	-0.0930868502390982
Vicis-Symmetric X2 2 Distance	Spearman Correlation	-0.0256067935977163
Vicis-Symmetric X2 2 Distance	Kendall Tau Correlation	-0.0210168217460715
Vicis-Symmetric X2 2 Distance	Euclidean Distance	0.0870560311201051
Vicis-Symmetric X2 2 Distance	Manhattan Distance	0.0660652727551639
Vicis-Symmetric X2 2 Distance	Jaccard Distance	0.114519870781825
Vicis-Symmetric X2 2 Distance	DWT Correlation	-0.0902808319720807
Vicis-Symmetric X2 2 Distance	DFT Correlation	-0.123496686864306
Vicis-Symmetric X2 2 Distance	Chebyshev Distance	0.0833711918690759
Vicis-Symmetric X2 2 Distance	Squared Euclidean Distance	0.0731010111834304
Vicis-Symmetric X2 2 Distance	Fidelity Similarity	-0.0778122390560216
Vicis-Symmetric X2 2 Distance	Matusita Distance	0.079723176386415
Vicis-Symmetric X2 2 Distance	Squared-chord Distance	0.0778122390564118
Vicis-Symmetric X2 2 Distance	Harmonic mean Distance	-0.0705334414889925
Vicis-Symmetric X2 2 Distance	Pearson Chi Squared Distance	0.999999424755629
Vicis-Symmetric X2 2 Distance	Neyman Chi Squared Distance	-0.000710370600368332
Vicis-Symmetric X2 2 Distance	Probabilistic symmetric X2 Distance	0.0705334414895675
Vicis-Symmetric X2 2 Distance	Topsoe Distance	0.0734485650944509
Vicis-Symmetric X2 2 Distance	Chernoff Distance	0.0132684031706653
Vicis-Symmetric X2 2 Distance	Ruzicka Distance	0.0678435532123597
Vicis-Symmetric X2 2 Distance	Roberts Distance	0.0616657305186815
Vicis-Symmetric X2 2 Distance	Motyka Distance	-0.0660652727535588
Vicis-Symmetric X2 2 Distance	Canberra Distance	0.174840014939181
Vicis-Symmetric X2 2 Distance	Canberra Metric	0.0068803364320383
Vicis-Symmetric X2 2 Distance	Kulczynski 1 Distance	-0.0128932068885576
Vicis-Symmetric X2 2 Distance	Lorentzian Distance	0.056900431420041
Vicis-Symmetric X2 2 Distance	Clark Distance	0.166801930461409
Vicis-Symmetric X2 2 Distance	Hellinger Distance	0.0797231763854611
Vicis-Symmetric X2 2 Distance	Whittaker index of association Distance	0.196806685245464
Vicis-Symmetric X2 2 Distance	Spectral Contrast Angle	0.115679336508759
Vicis-Symmetric X2 2 Distance	Wave Hedges Distance	0.173958311698798
Vicis-Symmetric X2 2 Distance	Dice Similarity	-0.115905611985625
Vicis-Symmetric X2 2 Distance	Inner Product Distance	0.0915042873872234
Vicis-Symmetric X2 2 Distance	Divergence Distance	0.175502678090906
Vicis-Symmetric X2 2 Distance	Jensen Differences Distance	0.0734485650914584
Vicis-Symmetric X2 2 Distance	Kumar Johnson Distance	0.93664843192078
Vicis-Symmetric X2 2 Distance	Avg (L1, L8) Distance	0.0816652293458877
Vicis-Symmetric X2 2 Distance	Vicis Wave Hadges Distance	0.797352076298547
Vicis-Symmetric X2 2 Distance	Vicis-Symmetric X2 1 Distance	0.851421317289003
Vicis-Symmetric X2 2 Distance	Vicis-Symmetric X2 2 Distance	1
Vicis-Symmetric X2 2 Distance	Vicis-Symmetric X2 3 Distance	0.0687739221156802
Vicis-Symmetric X2 2 Distance	Max Symmetric Chi Squared Distance	0.999999468725705
Vicis-Symmetric X2 2 Distance	Min Symmetric Chi Squared Distance	0.00145378742176031
Vicis-Symmetric X2 2 Distance	Additive Symmetric Chi Squared	1
Vicis-Symmetric X2 2 Distance	Battacharya Distance	0.0143440379071856
Vicis-Symmetric X2 2 Distance	Generalized Ochai Index	0.0660652727545602
Vicis-Symmetric X2 2 Distance	Gower Distance	-0.0780204742632712
Vicis-Symmetric X2 2 Distance	Improved Square Root Cosine Similarity	-0.0938329216881472
Vicis-Symmetric X2 2 Distance	Intersection Similarity	-0.0660652727542433
Vicis-Symmetric X2 2 Distance	J Divergence	0.120732689841784
Vicis-Symmetric X2 2 Distance	Jensen Shannon Index	0.0734485650914584
Vicis-Symmetric X2 2 Distance	K Divergence	0.0636885550178975
Vicis-Symmetric X2 2 Distance	VW6	0.00145378742176031
Vicis-Symmetric X2 2 Distance	VW5	0.999999468725705
Vicis-Symmetric X2 2 Distance	VW4	0.0687739221156802
Vicis-Symmetric X2 2 Distance	VW3	1
Vicis-Symmetric X2 2 Distance	VW2	0.851421317289003
Vicis-Symmetric X2 2 Distance	VW1	0.797352076298547
Vicis-Symmetric X2 2 Distance	Taneja Divergence	0.122141333133789
Vicis-Symmetric X2 2 Distance	Symmetric Chi Squared Distance	0.797352082680857
Vicis-Symmetric X2 2 Distance	Squared Chi Squared Distance	0.0705334414897522
Vicis-Symmetric X2 2 Distance	Square Root Cosine Correlation	-0.0778122390560209
Vicis-Symmetric X2 2 Distance	Sorensen Distance	0.0660652727545603
Vicis-Symmetric X2 2 Distance	Minokowski 3 Distance	0.0864238517231104
Vicis-Symmetric X2 2 Distance	Minokowski 4 Distance	0.0853896386105897
Vicis-Symmetric X2 2 Distance	Kumar Johnson Divergence	0.93664843192078
Vicis-Symmetric X2 2 Distance	Kumar Hassebrook Similarity	-0.114519870779702
Vicis-Symmetric X2 2 Distance	Kullback Leibler Divergence	0.103280395826243
Vicis-Symmetric X2 2 Distance	Soergel Distance	0.0678435532123597
Vicis-Symmetric X2 3 Distance	Spectral Similarity Score	-0.910601462079039
Vicis-Symmetric X2 3 Distance	Weighted Cosine Correlation	-0.787837124492849
Vicis-Symmetric X2 3 Distance	Cosine Correlation	-0.910601462079039
Vicis-Symmetric X2 3 Distance	Stein Scott Similarity	-0.710756121562645
Vicis-Symmetric X2 3 Distance	Stein Scott Similarity Nist	-0.825653803436818
Vicis-Symmetric X2 3 Distance	Pearson Correlation	-0.902623415135304
Vicis-Symmetric X2 3 Distance	Spearman Correlation	-0.732434607507114
Vicis-Symmetric X2 3 Distance	Kendall Tau Correlation	-0.734576430798034
Vicis-Symmetric X2 3 Distance	Euclidean Distance	0.681008979314111
Vicis-Symmetric X2 3 Distance	Manhattan Distance	0.996163885861184
Vicis-Symmetric X2 3 Distance	Jaccard Distance	0.912624399451009
Vicis-Symmetric X2 3 Distance	DWT Correlation	-0.903330123273192
Vicis-Symmetric X2 3 Distance	DFT Correlation	-0.893251925720576
Vicis-Symmetric X2 3 Distance	Chebyshev Distance	0.514435042305997
Vicis-Symmetric X2 3 Distance	Squared Euclidean Distance	0.58070539824728
Vicis-Symmetric X2 3 Distance	Fidelity Similarity	-0.981936133589949
Vicis-Symmetric X2 3 Distance	Matusita Distance	0.982864194731829
Vicis-Symmetric X2 3 Distance	Squared-chord Distance	0.98193613359001
Vicis-Symmetric X2 3 Distance	Harmonic mean Distance	-0.998714573862181
Vicis-Symmetric X2 3 Distance	Pearson Chi Squared Distance	0.0683815567997161
Vicis-Symmetric X2 3 Distance	Neyman Chi Squared Distance	0.365742240289489
Vicis-Symmetric X2 3 Distance	Probabilistic symmetric X2 Distance	0.998714573862082
Vicis-Symmetric X2 3 Distance	Topsoe Distance	0.993989596963163
Vicis-Symmetric X2 3 Distance	Chernoff Distance	0.835838243200738
Vicis-Symmetric X2 3 Distance	Ruzicka Distance	0.975327996556356
Vicis-Symmetric X2 3 Distance	Roberts Distance	0.979155612494759
Vicis-Symmetric X2 3 Distance	Motyka Distance	-0.996163885859289
Vicis-Symmetric X2 3 Distance	Canberra Distance	-0.0770879046112793
Vicis-Symmetric X2 3 Distance	Canberra Metric	0.748320296274442
Vicis-Symmetric X2 3 Distance	Kulczynski 1 Distance	0.120051416133862
Vicis-Symmetric X2 3 Distance	Lorentzian Distance	0.980490679180721
Vicis-Symmetric X2 3 Distance	Clark Distance	-0.0399173974522753
Vicis-Symmetric X2 3 Distance	Hellinger Distance	0.98286419473202
Vicis-Symmetric X2 3 Distance	Whittaker index of association Distance	0.192759347552071
